Hero Pool,Map1,Map2,Distance
hero pool 9 - 2020,Hollywood,Volskaya Industries,0.6614371749072179
hero pool 9 - 2020,Hollywood,Watchpoint: Gibraltar,0.923889367142999
hero pool 9 - 2020,Ilios,Blizzard World,0.8459255021130136
hero pool 9 - 2020,Ilios,Busan,1.1689388470309379
hero pool 9 - 2020,Ilios,Hanamura,1.2749883379503735
hero pool 9 - 2020,Ilios,Hollywood,0.6595972171152056
hero pool 9 - 2020,Ilios,Junkertown,1.9963016463054277
hero pool 9 - 2020,Ilios,King's Row,2.2429774138935477
hero pool 9 - 2020,Ilios,Lijiang Tower,2.027412731358793
hero pool 9 - 2020,Ilios,Nepal,1.629679780150883
hero pool 9 - 2020,Ilios,Oasis,1.0388905598353433
hero pool 9 - 2020,Ilios,Rialto,0.5899433974059237
hero pool 9 - 2020,Ilios,Temple of Anubis,0.9959321943634566
hero pool 9 - 2020,Ilios,Volskaya Industries,0.7485819127087961
hero pool 9 - 2020,Ilios,Watchpoint: Gibraltar,0.6960307637050578
hero pool 9 - 2020,Junkertown,Blizzard World,1.70339066200547
hero pool 9 - 2020,Junkertown,Busan,1.1703790441154118
hero pool 9 - 2020,Junkertown,Hanamura,1.2912700365159284
hero pool 9 - 2020,Junkertown,Hollywood,1.7509160263829768
hero pool 9 - 2020,Junkertown,Ilios,1.9963016463054277
hero pool 9 - 2020,Junkertown,King's Row,1.3713155806100399
hero pool 9 - 2020,Junkertown,Lijiang Tower,1.0240425301600746
hero pool 9 - 2020,Junkertown,Nepal,1.1866235804813612
hero pool 9 - 2020,Junkertown,Oasis,1.7066121693991247
hero pool 9 - 2020,Junkertown,Rialto,1.776612007717316
hero pool 9 - 2020,Junkertown,Temple of Anubis,1.3734621325703924
hero pool 9 - 2020,Junkertown,Volskaya Industries,1.626851177669469
hero pool 9 - 2020,Junkertown,Watchpoint: Gibraltar,2.098738135928973
hero pool 9 - 2020,King's Row,Blizzard World,1.7945411395296034
hero pool 9 - 2020,King's Row,Busan,1.480340159186582
hero pool 9 - 2020,King's Row,Hanamura,1.2205905253097664
hero pool 9 - 2020,King's Row,Hollywood,1.9125221762104898
hero pool 9 - 2020,King's Row,Ilios,2.2429774138935477
hero pool 9 - 2020,King's Row,Junkertown,1.3713155806100399
hero pool 9 - 2020,King's Row,Lijiang Tower,1.4319588192206307
hero pool 9 - 2020,King's Row,Nepal,1.0395461505097199
hero pool 9 - 2020,King's Row,Oasis,1.6711482163672042
hero pool 9 - 2020,King's Row,Rialto,2.0219305215363588
hero pool 9 - 2020,King's Row,Temple of Anubis,1.5344764620244578
hero pool 9 - 2020,King's Row,Volskaya Industries,1.939682376087012
hero pool 9 - 2020,King's Row,Watchpoint: Gibraltar,2.2403719681613636
hero pool 9 - 2020,Lijiang Tower,Blizzard World,1.7545978858380349
hero pool 9 - 2020,Lijiang Tower,Busan,1.1089170586991295
hero pool 9 - 2020,Lijiang Tower,Hanamura,1.2128403633533191
hero pool 9 - 2020,Lijiang Tower,Hollywood,1.772386189374144
hero pool 9 - 2020,Lijiang Tower,Ilios,2.027412731358793
hero pool 9 - 2020,Lijiang Tower,Junkertown,1.0240425301600746
hero pool 9 - 2020,Lijiang Tower,King's Row,1.4319588192206307
hero pool 9 - 2020,Lijiang Tower,Nepal,1.0222409903371854
hero pool 9 - 2020,Lijiang Tower,Oasis,1.5632378718061202
hero pool 9 - 2020,Lijiang Tower,Rialto,1.840891354200708
hero pool 9 - 2020,Lijiang Tower,Temple of Anubis,1.3689514541364662
hero pool 9 - 2020,Lijiang Tower,Volskaya Industries,1.8189122518281324
hero pool 9 - 2020,Lijiang Tower,Watchpoint: Gibraltar,2.1402355548372505
hero pool 9 - 2020,Nepal,Blizzard World,1.1972004811767092
hero pool 9 - 2020,Nepal,Busan,0.8757442904304955
hero pool 9 - 2020,Nepal,Hanamura,0.8257835009630479
hero pool 9 - 2020,Nepal,Hollywood,1.4959220324177207
hero pool 9 - 2020,Nepal,Ilios,1.629679780150883
hero pool 9 - 2020,Nepal,Junkertown,1.1866235804813612
hero pool 9 - 2020,Nepal,King's Row,1.0395461505097199
hero pool 9 - 2020,Nepal,Lijiang Tower,1.0222409903371854
hero pool 9 - 2020,Nepal,Oasis,0.9577755972573078
hero pool 9 - 2020,Nepal,Rialto,1.546769166857988
hero pool 9 - 2020,Nepal,Temple of Anubis,1.0437049272872931
hero pool 9 - 2020,Nepal,Volskaya Industries,1.5679626139773204
hero pool 9 - 2020,Nepal,Watchpoint: Gibraltar,1.727933503221433
hero pool 9 - 2020,Oasis,Blizzard World,0.7909259312796374
hero pool 9 - 2020,Oasis,Busan,0.9551594812043606
hero pool 9 - 2020,Oasis,Hanamura,0.8257732353658371
hero pool 9 - 2020,Oasis,Hollywood,1.084424683592801
hero pool 9 - 2020,Oasis,Ilios,1.0388905598353433
hero pool 9 - 2020,Oasis,Junkertown,1.7066121693991247
hero pool 9 - 2020,Oasis,King's Row,1.6711482163672042
hero pool 9 - 2020,Oasis,Lijiang Tower,1.5632378718061202
hero pool 9 - 2020,Oasis,Nepal,0.9577755972573078
hero pool 9 - 2020,Oasis,Rialto,1.1506087650385388
hero pool 9 - 2020,Oasis,Temple of Anubis,0.8039000653121134
hero pool 9 - 2020,Oasis,Volskaya Industries,1.254995339356414
hero pool 9 - 2020,Oasis,Watchpoint: Gibraltar,1.1816806749474866
